review_id,user_id,destination_id,rating,review_text,review_timestamp
1396,868,7,5,Would visit again.,2022-08-01 19:00:58
1397,744,8,4,Crowded but impressive.,2024-09-11 15:52:41
1398,686,13,2,Not worth the price.,2020-07-15 22:44:27
1399,993,1,2,Not worth the price.,2020-08-31 20:47:06
1400,288,2,2,Could be better organized.,2020-08-04 17:43:19
1401,529,2,1,Could be better organized.,2024-10-13 04:49:16
1402,649,2,3,Amazing experience!,2022-11-27 22:54:14
1403,944,2,2,Would visit again.,2022-09-05 05:52:32
1404,652,2,4,Could be better organized.,2024-12-29 12:15:48
1405,685,1,3,Not worth the price.,2023-10-31 10:56:19
1406,40,9,3,A must-see attraction.,2020-01-05 05:40:29
1407,587,12,3,Could be better organized.,2020-05-28 09:43:11
1408,827,7,4,Amazing experience!,2022-07-08 08:48:42
1409,677,14,5,A must-see attraction.,2024-06-23 23:41:15
1410,218,2,1,Would visit again.,2020-11-20 21:02:27
1411,269,13,3,Could be better organized.,2023-04-25 20:02:21
1412,279,6,4,Would visit again.,2021-04-18 16:42:11
1413,469,6,4,Crowded but impressive.,2022-04-15 02:40:25
1414,810,1,4,Exceeded my expectations.,2022-04-11 19:19:30
1415,28,4,2,Could be better organized.,2023-10-29 06:34:04
1416,272,5,5,Exceeded my expectations.,2024-12-08 22:29:49
1417,629,9,4,Amazing experience!,2021-12-14 13:28:22
1418,253,10,1,Exceeded my expectations.,2021-12-11 17:32:03
1419,403,12,5,Not worth the price.,2020-10-03 09:27:23
1420,191,14,4,Not worth the price.,2020-08-07 23:51:19
1421,5,14,4,Amazing experience!,2021-11-27 09:38:20
1422,172,7,4,Not worth the price.,2021-12-27 05:07:34
1423,963,2,5,Amazing experience!,2022-12-16 05:07:08
1424,501,7,2,Amazing experience!,2020-04-22 11:41:34
1425,84,1,5,Crowded but impressive.,2023-06-15 13:00:47
1426,660,6,3,A must-see attraction.,2020-10-20 23:27:36
1427,170,6,2,A must-see attraction.,2020-04-26 08:36:43
1428,398,5,1,Amazing experience!,2022-05-22 17:20:02
1429,452,5,5,A must-see attraction.,2023-12-12 05:20:09
1430,614,5,5,A must-see attraction.,2024-12-19 01:06:48
1431,836,9,5,Not worth the price.,2024-04-29 16:18:41
1432,259,9,1,A must-see attraction.,2020-02-07 15:30:44
1433,920,11,2,A must-see attraction.,2020-11-26 22:58:52
1434,26,1,4,Could be better organized.,2023-12-26 16:31:31
1435,5,13,1,A must-see attraction.,2024-02-19 20:09:21
1436,973,13,2,Exceeded my expectations.,2024-02-01 18:33:05
1437,321,10,3,Crowded but impressive.,2021-09-04 21:34:06
1438,829,4,1,A must-see attraction.,2024-06-27 20:00:15
1439,106,2,1,A must-see attraction.,2020-11-27 05:56:46
1440,588,12,4,Could be better organized.,2020-06-10 18:40:55
1441,38,5,5,Amazing experience!,2021-06-12 20:36:45
1442,945,2,3,Not worth the price.,2022-07-01 13:41:52
1443,89,13,3,Not worth the price.,2025-01-13 00:36:38
1444,434,8,3,Would visit again.,2021-12-22 22:10:30
1445,239,11,5,Not worth the price.,2024-10-20 06:57:19
1446,748,7,3,Not worth the price.,2021-05-17 13:35:41
1447,235,10,1,A must-see attraction.,2020-03-23 09:00:16
1448,839,4,2,Not worth the price.,2022-01-27 11:16:34
1449,929,1,1,Not worth the price.,2024-12-24 14:27:56
1450,598,3,4,Exceeded my expectations.,2023-06-09 20:42:46
1451,357,4,4,Exceeded my expectations.,2020-12-12 22:34:52
1452,981,12,5,A must-see attraction.,2023-11-18 20:49:06
1453,242,2,4,Would visit again.,2024-10-30 11:33:28
1454,890,5,4,Exceeded my expectations.,2021-04-25 20:30:48
1455,280,9,4,Exceeded my expectations.,2021-04-17 23:34:32
1456,952,4,5,Could be better organized.,2022-12-20 07:01:35
1457,867,9,4,Could be better organized.,2022-10-20 22:28:55
1458,994,11,2,Could be better organized.,2021-04-21 16:51:22
1459,887,8,4,Crowded but impressive.,2023-11-09 03:39:10
1460,680,2,3,Exceeded my expectations.,2020-08-31 02:03:47
1461,948,4,3,Crowded but impressive.,2021-09-15 17:36:58
1462,811,2,4,Crowded but impressive.,2023-04-28 07:03:08
1463,451,1,4,Amazing experience!,2023-02-08 22:05:35
1464,373,9,1,A must-see attraction.,2021-12-12 11:08:31
1465,845,6,4,Crowded but impressive.,2021-01-24 06:42:06
1466,122,12,1,A must-see attraction.,2021-02-27 07:20:56
1467,348,1,4,Exceeded my expectations.,2024-12-30 03:17:34
1468,571,10,2,Not worth the price.,2022-03-28 00:43:27
1469,403,5,4,Would visit again.,2025-01-14 22:12:38
1470,548,12,5,A must-see attraction.,2020-02-18 09:23:43
1471,105,5,3,Not worth the price.,2024-02-18 22:36:35
1472,6,14,2,Crowded but impressive.,2022-01-07 09:07:55
1473,257,11,2,A must-see attraction.,2020-11-03 18:10:17
1474,742,9,4,A must-see attraction.,2024-12-16 21:53:19
1475,989,3,3,Not worth the price.,2021-01-26 21:55:03
1476,619,14,1,Not worth the price.,2020-03-15 02:39:05
1477,637,3,4,Amazing experience!,2020-01-23 00:31:06
1478,50,11,1,Could be better organized.,2020-12-11 03:10:03
1479,684,13,1,Amazing experience!,2022-10-12 00:44:15
1480,435,2,4,Amazing experience!,2024-12-23 20:03:57
1481,471,4,5,Not worth the price.,2022-02-23 02:42:11
1482,992,13,5,Exceeded my expectations.,2024-05-16 18:45:06
1483,84,3,1,Could be better organized.,2021-12-18 15:43:10
1484,2,1,5,Crowded but impressive.,2021-03-10 18:03:36
1485,671,13,2,Crowded but impressive.,2022-07-30 05:59:07
1486,682,7,5,Crowded but impressive.,2020-06-08 04:16:56
1487,783,11,5,Could be better organized.,2023-06-11 21:58:01
1488,490,3,2,Exceeded my expectations.,2021-11-08 11:04:56
1489,76,1,3,Exceeded my expectations.,2022-03-26 05:54:59
1490,542,2,4,Exceeded my expectations.,2023-12-19 10:40:47
1491,972,11,2,Exceeded my expectations.,2023-07-06 04:32:28
1492,877,6,3,Exceeded my expectations.,2023-07-25 18:13:43
1493,72,10,2,Would visit again.,2020-08-11 03:24:48
1494,791,9,5,Would visit again.,2021-03-10 01:28:04
1495,22,7,2,Could be better organized.,2020-09-10 13:22:24
1496,539,12,4,Could be better organized.,2022-06-12 00:06:34
1497,125,8,4,Amazing experience!,2021-11-24 21:45:32
1498,849,1,2,Would visit again.,2023-07-08 13:48:42
1499,269,13,1,Exceeded my expectations.,2023-09-17 17:30:19
1500,623,4,4,Crowded but impressive.,2021-08-11 01:18:21
1501,325,11,5,Crowded but impressive.,2020-07-24 10:05:11
1502,424,14,4,A must-see attraction.,2022-05-01 00:35:12
1503,16,14,2,Would visit again.,2021-12-01 01:41:13
1504,801,10,1,Exceeded my expectations.,2024-11-10 18:59:17
1505,752,4,2,Not worth the price.,2021-03-10 16:35:38
1506,808,9,2,Exceeded my expectations.,2023-06-03 23:03:31
1507,825,8,1,Would visit again.,2023-03-28 06:41:39
1508,910,10,2,A must-see attraction.,2024-12-16 20:33:26
1509,267,10,5,Crowded but impressive.,2022-09-23 22:24:41
1510,866,14,2,Would visit again.,2022-08-30 12:33:40
1511,190,10,4,Could be better organized.,2022-03-10 06:55:13
1512,265,5,5,Not worth the price.,2022-02-10 11:31:36
1513,821,12,4,Could be better organized.,2024-08-11 08:02:11
1514,446,9,1,Could be better organized.,2020-12-26 20:31:56
1515,77,5,2,Would visit again.,2020-05-23 22:46:38
1516,437,5,1,Crowded but impressive.,2024-06-02 18:25:04
1517,26,6,5,A must-see attraction.,2024-01-27 21:34:51
1518,88,14,3,Not worth the price.,2022-12-16 07:52:58
1519,609,11,1,Could be better organized.,2023-04-22 12:19:29
1520,716,3,4,Crowded but impressive.,2024-01-27 22:03:30
1521,952,10,1,Would visit again.,2023-01-12 01:56:51
1522,591,2,2,Amazing experience!,2022-04-07 19:42:05
1523,978,7,2,A must-see attraction.,2021-06-06 21:16:18
1524,120,7,2,Exceeded my expectations.,2023-05-17 22:18:35
1525,405,12,1,Would visit again.,2021-03-28 20:13:17
1526,195,6,5,Not worth the price.,2020-08-13 03:01:43
1527,549,13,1,Would visit again.,2022-09-19 13:46:38
1528,353,11,5,Crowded but impressive.,2024-10-30 00:17:27
1529,975,8,4,Could be better organized.,2021-12-07 10:34:12
1530,739,8,5,Would visit again.,2023-01-20 09:12:11
1531,501,14,5,Not worth the price.,2022-12-11 18:46:18
1532,70,10,2,Not worth the price.,2023-11-03 13:43:54
1533,276,11,1,Amazing experience!,2020-07-19 01:18:41
1534,491,11,2,A must-see attraction.,2023-11-17 21:31:25
1535,13,4,5,A must-see attraction.,2021-04-06 02:49:19
1536,985,6,4,Exceeded my expectations.,2023-12-09 13:00:26
1537,884,7,1,Amazing experience!,2021-05-13 01:46:47
1538,374,9,3,Exceeded my expectations.,2021-05-13 05:53:02
1539,211,4,1,Could be better organized.,2020-02-14 18:45:46
1540,557,1,3,A must-see attraction.,2022-02-13 09:01:59
1541,33,12,5,Exceeded my expectations.,2021-03-30 01:56:51
1542,592,3,3,Exceeded my expectations.,2024-10-01 13:41:12
1543,143,9,4,Would visit again.,2021-06-16 03:49:39
1544,819,2,1,A must-see attraction.,2024-06-08 20:57:11
1545,538,4,1,Would visit again.,2023-10-03 07:26:11
1546,236,12,4,Not worth the price.,2022-06-21 21:18:16
1547,558,6,2,Would visit again.,2020-01-09 07:02:34
1548,484,3,1,Amazing experience!,2023-10-27 13:58:05
1549,866,1,5,Not worth the price.,2021-03-03 21:39:00
1550,558,8,3,Could be better organized.,2020-08-03 11:27:54
1551,448,11,2,A must-see attraction.,2023-08-28 14:19:20
1552,781,4,4,Not worth the price.,2020-07-24 17:54:01
1553,161,10,3,Not worth the price.,2022-10-28 12:58:32
1554,94,11,1,Amazing experience!,2023-02-03 03:28:00
1555,907,2,1,Crowded but impressive.,2020-12-22 17:51:24
1556,634,5,5,Could be better organized.,2022-03-06 03:44:04
1557,728,3,2,A must-see attraction.,2021-06-21 05:43:01
1558,213,12,1,Amazing experience!,2021-10-13 20:07:00
1559,429,1,4,Would visit again.,2021-02-04 19:04:50
1560,247,6,1,Would visit again.,2024-07-01 09:09:18
1561,237,1,2,Exceeded my expectations.,2022-04-24 04:39:19
1562,700,3,3,Would visit again.,2023-11-20 12:40:57
1563,339,13,2,Crowded but impressive.,2020-12-22 10:44:29
1564,446,13,5,Would visit again.,2024-10-06 15:35:33
1565,31,14,5,Amazing experience!,2023-07-15 01:07:13
1566,727,7,2,Amazing experience!,2023-08-04 04:36:15
1567,861,13,4,Crowded but impressive.,2023-04-12 17:28:58
1568,857,9,4,Exceeded my expectations.,2022-08-07 07:21:56
1569,10,4,2,Could be better organized.,2020-01-05 11:00:01
1570,261,6,3,Not worth the price.,2020-07-18 16:53:09
1571,966,1,4,Amazing experience!,2023-09-16 06:37:13
1572,401,5,5,A must-see attraction.,2020-01-14 07:27:08
1573,32,11,5,Not worth the price.,2022-06-20 11:08:31
1574,808,12,3,Crowded but impressive.,2020-03-26 08:15:38
1575,103,6,1,A must-see attraction.,2023-06-19 04:17:04
1576,307,3,5,A must-see attraction.,2021-06-12 00:52:02
1577,529,1,5,Would visit again.,2022-07-07 18:20:38
1578,99,2,3,Amazing experience!,2022-09-14 12:41:52
1579,838,1,5,Could be better organized.,2023-06-21 10:36:56
1580,631,10,4,Amazing experience!,2021-08-29 06:50:31
1581,126,6,2,Exceeded my expectations.,2022-10-26 16:12:53
1582,382,3,2,Exceeded my expectations.,2021-05-20 07:40:01
1583,137,11,5,Amazing experience!,2022-10-04 19:19:02
1584,516,14,5,Would visit again.,2023-11-17 19:59:39
1585,664,8,3,Would visit again.,2022-12-22 22:04:11
1586,944,5,1,Exceeded my expectations.,2022-08-08 21:40:28
1587,509,7,2,Not worth the price.,2021-09-08 15:32:22
1588,611,6,1,Could be better organized.,2020-11-26 21:43:56
1589,90,2,3,Could be better organized.,2021-05-09 11:37:56
1590,837,6,3,Crowded but impressive.,2023-09-14 17:55:17
1591,855,3,4,A must-see attraction.,2024-08-14 23:13:31
1592,566,9,2,A must-see attraction.,2020-05-05 10:42:54
1593,227,2,4,Not worth the price.,2024-07-09 09:19:05
1594,602,1,2,Amazing experience!,2022-03-02 09:49:42
1595,931,6,5,Could be better organized.,2024-04-25 17:51:15
1596,8,12,5,A must-see attraction.,2020-12-31 18:48:05
1597,857,9,4,Amazing experience!,2022-08-19 13:51:49
1598,847,3,2,Crowded but impressive.,2021-11-15 02:12:21
1599,377,12,3,Exceeded my expectations.,2022-07-05 14:02:03
1600,677,12,3,Crowded but impressive.,2021-07-16 11:49:07
1601,47,6,3,Crowded but impressive.,2023-06-17 18:36:33
1602,454,6,4,A must-see attraction.,2020-10-01 05:23:23
1603,110,11,2,Could be better organized.,2023-10-27 15:44:42
1604,607,13,5,Would visit again.,2020-02-26 22:08:44
1605,726,5,3,A must-see attraction.,2023-07-03 00:52:27
1606,995,3,4,Could be better organized.,2022-02-16 01:51:39
1607,333,13,1,Amazing experience!,2023-04-23 18:00:55
1608,1,9,5,Could be better organized.,2023-01-13 01:22:50
1609,992,9,5,A must-see attraction.,2020-05-01 02:15:09
1610,818,13,1,Not worth the price.,2021-06-05 14:32:32
1611,186,2,2,Would visit again.,2023-03-23 06:00:01
1612,727,9,5,Could be better organized.,2023-03-14 01:41:05
1613,63,1,5,Would visit again.,2022-04-25 23:45:24
1614,470,7,1,Would visit again.,2024-04-26 00:27:09
1615,651,10,5,Crowded but impressive.,2021-12-07 03:19:15
1616,8,11,4,Not worth the price.,2023-04-27 23:31:04
1617,925,2,1,Exceeded my expectations.,2022-02-04 14:09:57
1618,749,14,5,Crowded but impressive.,2024-01-28 17:05:06
1619,592,14,5,Would visit again.,2023-12-20 11:54:58
1620,108,11,3,Exceeded my expectations.,2023-05-08 22:50:17
1621,958,1,2,Would visit again.,2024-06-06 06:55:38
1622,694,8,5,Crowded but impressive.,2023-01-01 00:07:39
1623,904,14,2,Crowded but impressive.,2023-02-09 13:17:29
1624,752,11,5,Could be better organized.,2024-05-10 01:04:41
1625,407,9,1,Crowded but impressive.,2022-03-13 04:59:11
1626,795,4,5,A must-see attraction.,2023-05-15 02:21:41
1627,714,4,1,Exceeded my expectations.,2024-11-01 04:24:39
1628,9,11,1,A must-see attraction.,2022-01-06 23:48:11
1629,509,10,3,Crowded but impressive.,2024-12-14 10:19:38
1630,627,14,3,Could be better organized.,2022-05-09 15:43:37
1631,321,8,3,Could be better organized.,2022-08-20 05:25:02
1632,284,2,1,A must-see attraction.,2023-06-06 01:15:38
1633,596,14,2,Exceeded my expectations.,2023-08-16 16:05:08
1634,139,7,3,Not worth the price.,2021-12-22 14:31:47
1635,305,13,4,Could be better organized.,2023-01-06 21:06:08
1636,582,2,4,Amazing experience!,2022-03-16 01:03:23
1637,256,6,5,Exceeded my expectations.,2024-05-20 06:27:21
1638,215,10,5,Not worth the price.,2024-10-29 18:10:00
1639,759,1,4,Could be better organized.,2024-11-13 01:54:21
1640,990,7,3,Crowded but impressive.,2022-09-03 06:22:10
1641,462,9,2,Exceeded my expectations.,2024-03-23 18:00:11
1642,338,7,5,Amazing experience!,2023-03-21 16:47:35
1643,489,9,3,Could be better organized.,2021-11-08 13:17:15
1644,314,11,1,A must-see attraction.,2021-10-16 01:12:15
1645,59,8,1,Could be better organized.,2023-12-18 17:18:24
1646,477,7,1,Exceeded my expectations.,2021-08-23 13:52:44
1647,324,11,1,Exceeded my expectations.,2020-01-09 02:55:02
1648,504,9,5,Would visit again.,2023-04-20 04:14:00
1649,598,3,2,Would visit again.,2021-09-05 05:04:03
1650,733,12,5,Not worth the price.,2022-05-27 18:18:26
1651,14,4,2,A must-see attraction.,2024-12-12 02:26:05
1652,602,10,3,Would visit again.,2024-09-18 05:30:53
1653,342,11,1,Exceeded my expectations.,2021-08-04 21:08:04
1654,230,2,2,Could be better organized.,2023-05-04 17:28:47
1655,323,4,2,A must-see attraction.,2022-01-09 02:34:44
1656,322,12,3,Could be better organized.,2021-01-04 08:25:12
1657,292,10,4,Would visit again.,2022-03-26 12:03:14
1658,609,12,1,Would visit again.,2021-03-09 21:21:51
1659,992,3,2,Not worth the price.,2024-02-06 17:50:58
1660,499,2,3,A must-see attraction.,2022-10-21 11:08:19
1661,908,1,5,Would visit again.,2023-01-13 22:59:42
1662,322,6,3,Exceeded my expectations.,2023-11-03 17:07:46
1663,43,3,1,Amazing experience!,2023-07-01 03:50:41
1664,117,8,3,Amazing experience!,2021-08-27 11:33:44
1665,429,5,3,Could be better organized.,2023-01-24 21:11:18
1666,578,5,4,Could be better organized.,2023-05-01 17:53:47
1667,114,13,2,Amazing experience!,2024-09-07 22:27:22
1668,578,4,5,Amazing experience!,2021-04-03 04:31:40
1669,490,11,1,Could be better organized.,2023-07-24 03:49:46
1670,333,1,4,Exceeded my expectations.,2023-06-12 23:28:45
1671,106,3,2,Could be better organized.,2021-04-09 06:05:47
1672,929,9,2,Exceeded my expectations.,2020-03-23 01:37:24
1673,374,7,3,Not worth the price.,2023-07-26 13:16:20
1674,571,12,3,Would visit again.,2020-01-14 13:55:19
1675,960,5,3,Not worth the price.,2022-10-03 03:24:42
1676,831,6,5,Not worth the price.,2020-06-07 14:56:39
1677,130,7,2,Exceeded my expectations.,2022-10-31 01:37:31
1678,439,1,4,A must-see attraction.,2024-02-22 22:52:09
1679,787,9,5,Could be better organized.,2022-08-26 03:34:55
1680,946,13,2,Would visit again.,2021-03-01 07:53:21
1681,500,7,2,Crowded but impressive.,2020-07-10 17:54:36
1682,270,11,4,Amazing experience!,2020-03-31 19:40:41
1683,533,3,2,A must-see attraction.,2024-10-23 03:35:35
1684,387,12,2,A must-see attraction.,2024-10-14 13:50:47
1685,18,3,2,Would visit again.,2020-07-11 20:11:25
1686,578,8,3,Not worth the price.,2020-03-13 14:07:46
1687,411,2,4,Could be better organized.,2020-04-25 08:19:53
1688,443,11,4,Amazing experience!,2020-07-27 13:57:11
1689,980,6,1,Would visit again.,2020-04-30 03:39:27
1690,58,4,5,Could be better organized.,2021-10-10 16:08:47
1691,259,5,5,Amazing experience!,2023-11-21 03:32:01
1692,447,10,4,Would visit again.,2020-12-21 18:07:38
1693,392,3,1,Crowded but impressive.,2021-08-24 14:39:01
1694,703,4,2,Crowded but impressive.,2020-08-13 11:04:13
1695,759,10,2,Crowded but impressive.,2023-03-20 04:05:25
1696,802,11,5,Would visit again.,2020-12-15 10:44:12
1697,3,14,3,Would visit again.,2020-03-18 07:58:19
1698,492,2,2,Would visit again.,2023-07-22 09:06:27
1699,44,14,1,Crowded but impressive.,2021-01-26 05:31:28
1700,906,3,5,Would visit again.,2023-12-10 10:13:42
1701,456,12,3,Would visit again.,2023-11-11 14:55:48
1702,799,1,3,Not worth the price.,2024-10-04 19:15:32
1703,332,8,5,Crowded but impressive.,2023-10-14 06:28:53
1704,809,3,5,Would visit again.,2020-07-12 01:27:27
1705,410,4,2,Would visit again.,2024-05-30 02:07:20
1706,851,12,1,Amazing experience!,2021-06-04 03:04:16
1707,432,10,5,Amazing experience!,2022-06-23 12:41:36
1708,265,7,4,Not worth the price.,2024-04-12 14:29:19
1709,594,6,2,Exceeded my expectations.,2022-04-21 04:42:45
1710,503,7,1,Could be better organized.,2024-10-30 07:19:17
1711,427,14,1,Exceeded my expectations.,2023-08-18 08:37:43
1712,908,14,3,A must-see attraction.,2021-04-28 12:43:30
1713,712,11,3,Could be better organized.,2022-11-30 13:11:03
1714,182,6,4,Would visit again.,2023-11-08 13:44:58
1715,564,8,3,A must-see attraction.,2024-03-17 08:18:26
1716,561,9,3,Amazing experience!,2023-10-03 18:01:51
1717,4,13,5,Not worth the price.,2023-07-18 06:01:23
1718,326,8,4,A must-see attraction.,2020-06-13 05:21:33
1719,445,2,2,Crowded but impressive.,2024-05-15 18:49:20
1720,513,10,4,Would visit again.,2024-08-22 14:30:29
1721,314,3,4,Crowded but impressive.,2020-07-09 10:36:52
1722,815,10,2,Crowded but impressive.,2021-03-31 13:20:52
1723,916,7,1,Exceeded my expectations.,2023-03-19 08:00:39
1724,264,2,4,Amazing experience!,2020-01-05 01:39:58
1725,350,4,4,Amazing experience!,2024-05-21 23:43:06
1726,965,7,1,Not worth the price.,2023-04-17 23:10:10
1727,747,12,4,Crowded but impressive.,2024-05-20 00:22:36
1728,11,13,2,Amazing experience!,2023-06-01 03:59:32
1729,388,5,4,Could be better organized.,2024-11-28 09:16:34
1730,859,6,1,Would visit again.,2023-12-19 11:17:38
1731,597,9,2,Amazing experience!,2021-06-25 05:18:25
1732,780,13,3,Would visit again.,2024-09-25 10:24:51
1733,702,6,2,Not worth the price.,2022-04-19 00:54:22
1734,86,14,4,Could be better organized.,2020-02-25 22:36:22
1735,87,10,5,Amazing experience!,2024-09-24 13:43:21
1736,698,5,5,Amazing experience!,2024-06-10 17:28:19
1737,451,1,1,A must-see attraction.,2020-01-04 15:35:25
1738,709,9,4,A must-see attraction.,2020-11-15 07:12:55
1739,376,3,1,A must-see attraction.,2023-12-22 23:20:32
1740,665,2,1,A must-see attraction.,2022-06-05 04:26:00
1741,60,5,2,Would visit again.,2023-08-12 08:06:39
1742,999,9,5,Not worth the price.,2023-10-07 05:13:35
1743,612,7,4,Exceeded my expectations.,2021-04-16 05:03:17
1744,664,5,4,Amazing experience!,2020-06-15 20:48:04
1745,336,2,1,Amazing experience!,2024-11-07 22:44:28
1746,948,1,1,Exceeded my expectations.,2023-12-28 01:49:12
1747,53,14,1,A must-see attraction.,2024-09-21 03:44:05
1748,755,6,1,Exceeded my expectations.,2021-07-02 17:02:06
1749,13,6,1,Would visit again.,2022-12-17 05:55:20
1750,682,5,5,A must-see attraction.,2021-05-22 21:22:45
1751,703,13,2,Exceeded my expectations.,2021-06-29 15:33:47
1752,34,2,1,Exceeded my expectations.,2021-06-18 20:19:50
1753,635,8,3,Crowded but impressive.,2024-01-10 17:06:05
1754,276,11,4,Exceeded my expectations.,2022-11-02 23:09:08
1755,656,4,5,A must-see attraction.,2022-09-25 05:12:04
1756,610,14,4,Exceeded my expectations.,2022-08-18 18:00:56
1757,261,14,2,Not worth the price.,2021-04-15 05:19:09
1758,393,11,5,Could be better organized.,2022-03-12 07:32:43
1759,686,11,2,Amazing experience!,2022-05-23 21:48:21
1760,86,7,3,Amazing experience!,2022-12-20 23:52:25
1761,798,12,2,A must-see attraction.,2022-06-25 08:16:27
1762,41,13,3,Amazing experience!,2021-08-06 00:30:41
1763,245,8,5,Could be better organized.,2021-12-14 20:51:09
1764,890,8,4,Could be better organized.,2023-05-13 16:21:21
1765,760,10,5,A must-see attraction.,2023-03-24 12:11:11
1766,547,2,4,Could be better organized.,2020-01-15 21:48:04
1767,858,9,3,Not worth the price.,2024-03-22 06:36:08
1768,786,2,4,Not worth the price.,2020-05-24 05:48:30
1769,820,6,5,Not worth the price.,2023-04-29 17:59:27
1770,529,9,1,Not worth the price.,2022-04-27 18:40:24
1771,603,10,1,Crowded but impressive.,2020-06-30 04:03:47
1772,217,14,3,Crowded but impressive.,2023-05-30 03:24:35
1773,176,5,1,Exceeded my expectations.,2023-01-09 10:51:53
1774,455,5,3,Not worth the price.,2020-03-24 07:02:16
1775,579,10,5,Crowded but impressive.,2023-09-18 20:55:35
1776,215,3,3,Not worth the price.,2022-01-26 11:40:14
1777,325,3,4,Exceeded my expectations.,2025-01-10 16:16:03
1778,112,2,1,Amazing experience!,2020-06-25 07:51:56
1779,933,12,5,Not worth the price.,2020-08-08 00:44:42
1780,986,9,3,A must-see attraction.,2023-08-11 05:25:16
1781,919,9,5,Crowded but impressive.,2022-09-25 21:18:06
1782,611,4,2,Amazing experience!,2022-01-24 05:42:40
1783,366,14,5,A must-see attraction.,2020-12-31 22:38:42
1784,513,11,2,Amazing experience!,2023-11-11 09:41:41
1785,741,12,2,Exceeded my expectations.,2022-05-04 09:21:25
1786,710,14,5,Amazing experience!,2020-05-03 21:54:23
1787,906,3,2,Exceeded my expectations.,2023-07-24 12:24:53
1788,272,3,3,Crowded but impressive.,2024-03-18 23:14:01
1789,679,3,1,Not worth the price.,2022-10-28 02:56:06
1790,304,9,2,Could be better organized.,2024-11-19 17:49:21
1791,530,14,4,Could be better organized.,2024-08-29 18:22:44
1792,886,2,5,Would visit again.,2020-07-18 13:54:41
1793,875,13,3,A must-see attraction.,2022-03-04 10:52:12
1794,624,12,5,Not worth the price.,2023-10-20 08:01:53
1795,313,7,1,Not worth the price.,2021-06-26 04:01:48
1796,598,4,4,Amazing experience!,2024-02-05 20:02:36
1797,739,9,3,Exceeded my expectations.,2024-01-14 00:47:17
1798,814,3,1,Not worth the price.,2023-08-28 06:43:30
1799,81,8,2,A must-see attraction.,2022-11-09 18:10:31
1800,549,1,3,Not worth the price.,2021-03-23 13:39:25
1801,637,14,2,A must-see attraction.,2023-10-17 17:13:53
1802,886,14,4,Crowded but impressive.,2024-04-13 03:43:49
1803,531,11,5,A must-see attraction.,2025-01-06 01:44:54
1804,555,9,4,A must-see attraction.,2022-10-24 06:31:13
1805,301,5,3,Crowded but impressive.,2022-03-12 12:33:51
1806,905,8,3,Amazing experience!,2022-01-01 23:37:15
1807,285,1,1,Crowded but impressive.,2021-02-27 03:15:18
1808,740,10,2,A must-see attraction.,2020-01-11 03:09:51
1809,708,6,5,A must-see attraction.,2021-07-19 10:32:06
1810,713,8,3,Exceeded my expectations.,2020-07-17 20:22:14
1811,716,10,2,Not worth the price.,2023-03-16 21:58:41
1812,918,4,5,Crowded but impressive.,2020-03-25 13:19:28
1813,114,3,3,Could be better organized.,2024-06-28 09:28:43
1814,294,13,3,A must-see attraction.,2022-01-23 02:44:18
1815,433,12,3,A must-see attraction.,2021-01-04 04:29:27
1816,944,2,3,A must-see attraction.,2024-09-18 09:53:51
1817,823,7,2,Exceeded my expectations.,2021-02-15 01:57:55
1818,719,4,1,Could be better organized.,2023-12-16 17:48:56
1819,29,11,4,Not worth the price.,2022-02-22 22:34:51
1820,531,1,3,Would visit again.,2020-11-13 07:58:08
1821,388,1,2,Exceeded my expectations.,2021-02-09 13:29:39
1822,461,11,3,Would visit again.,2022-02-09 17:52:17
1823,55,4,4,Exceeded my expectations.,2021-07-01 14:57:49
1824,828,11,4,Amazing experience!,2024-07-26 01:50:44
1825,424,11,2,Not worth the price.,2022-07-15 15:14:32
1826,468,14,3,A must-see attraction.,2021-08-07 06:14:56
1827,883,2,1,Would visit again.,2020-08-25 16:05:58
1828,215,9,1,A must-see attraction.,2024-08-18 19:09:28
1829,868,3,5,A must-see attraction.,2024-08-03 10:28:08
1830,777,13,1,A must-see attraction.,2023-07-17 01:51:16
1831,80,6,3,Not worth the price.,2024-05-05 13:21:02
1832,340,9,4,A must-see attraction.,2021-12-20 16:50:12
1833,363,7,3,Exceeded my expectations.,2022-07-10 01:02:50
1834,82,9,1,Would visit again.,2024-09-07 19:41:52
1835,697,9,2,Not worth the price.,2021-03-09 10:36:24
1836,78,3,5,Exceeded my expectations.,2024-08-05 15:16:37
1837,391,7,5,Amazing experience!,2022-09-09 02:02:08
1838,855,10,3,A must-see attraction.,2025-01-04 23:46:30
1839,945,12,5,Crowded but impressive.,2022-08-21 15:22:27
1840,180,9,5,Would visit again.,2024-07-12 18:42:07
1841,294,8,1,Not worth the price.,2021-04-23 19:40:44
1842,46,4,1,Exceeded my expectations.,2021-11-15 04:44:25
1843,860,11,2,Could be better organized.,2024-08-05 22:41:59
1844,569,14,4,Amazing experience!,2021-06-04 16:11:36
1845,215,12,2,Amazing experience!,2021-10-08 04:29:50
1846,889,7,4,Crowded but impressive.,2023-09-18 02:13:03
1847,301,3,4,Could be better organized.,2024-02-01 22:55:36
1848,559,7,2,A must-see attraction.,2024-08-09 15:01:22
1849,720,11,3,Would visit again.,2024-01-03 23:05:19
1850,148,9,4,Exceeded my expectations.,2023-03-22 15:20:18
